G44,Glasgow,258700,660200
G45,Glasgow,260200,659100
G46,Glasgow,255500,659200
G5,Glasgow,259000,663900
G51,Glasgow,255200,665100
G52,Glasgow,253000,664100
G53,Glasgow,252700,661200
G60,Glasgow,246700,672600
G61,Glasgow,254400,672000
G62,Glasgow,255100,674600
G63,Glasgow,252700,685800
G64,Glasgow,261500,670900
G65,Glasgow,271600,677500
G66,Glasgow,265500,674000
G67,Glasgow,276000,674500
G68,Glasgow,274500,675200
G69,Glasgow,268500,666500
G71,Glasgow,270200,660700
G72,Glasgow,266600,658800
G73,Glasgow,261800,660700
G74,Glasgow,263700,655000
G76,Glasgow,257500,656200
G77,Glasgow,253900,655800
G78,Glasgow,249000,658100
G81,Glasgow,249600,671500
G82,Glasgow,239300,676200
G83,Glasgow,238900,682900
G84,Glasgow,228400,683500
GL1,Gloucester,383500,218000
GL10,Gloucester,380400,205000
GL11,Gloucester,375400,199000
GL12,Gloucester,373400,191900
GL13,Gloucester,368300,199500
GL14,Gloucester,367000,213300
GL15,Gloucester,362000,204400
GL16,Gloucester,357900,211000
GL17,Gloucester,364600,217600
GL18,Gloucester,371500,227100
GL19,Gloucester,380300,227200
GL2,Gloucester,381600,216500
GL20,Gloucester,391100,233900
GL3,Gloucester,387800,218500
GL4,Gloucester,385100,216000
GL5,Gloucester,384900,204500
GL50,Gloucester,394500,222400
GL51,Gloucester,392600,222300
GL52,Gloucester,396000,224200
GL53,Gloucester,395400,220300
GL54,Gloucester,409400,222100
GL55,Gloucester,415900,240300
GL56,Gloucester,420300,232300
GL6,Gloucester,386800,204100
GL7,Gloucester,407100,201600
GL8,Gloucester,388200,193700
GL9,Gloucester,379400,184400
GU1,Guildford,500200,150300
GU10,Guildford,484100,145000
GU11,Guildford,486400,150700
GU12,Guildford,488600,151100
GU13,Guildford,481100,153500
GU14,Guildford,486400,155600
GU15,Guildford,487800,160300
GU16,Guildford,488600,157700
GU17,Guildford,484600,159700
GU18,Guildford,492600,161900
GU19,Guildford,491200,163100
GU2,Guildford,498300,150500
GU20,Guildford,493500,164100
GU21,Guildford,499100,158900
GU22,Guildford,501100,158000
GU23,Guildford,504000,156400
GU24,Guildford,495700,159900
GU25,Guildford,499500,167900
GU26,Guildford,487800,135600
GU27,Guildford,489800,132200
GU28,Guildford,496200,122200
GU29,Guildford,488000,121300
GU3,Guildford,496100,150600
GU30,Guildford,483900,131300
GU31,Guildford,477000,122500
GU32,Guildford,472300,123800
GU33,Guildford,477700,128400
GU34,Guildford,471100,138300
GU35,Guildford,480700,135900
GU4,Guildford,501900,150400
GU46,Guildford,481800,160500
GU47,Guildford,484400,161700
GU5,Guildford,503700,145900
GU51,Guildford,480900,154500
GU52,Guildford,481100,152400
GU6,Guildford,506200,139100
GU7,Guildford,497100,144300
GU8,Guildford,495100,140000
GU9,Guildford,484300,147300
HA0,Harrow,517600,184900
HA1,Harrow,515300,188100
HA2,Harrow,513800,187400
HA3,Harrow,516400,189600
HA4,Harrow,510200,186900
HA5,Harrow,511900,189700
HA6,Harrow,509400,191400
HA7,Harrow,517200,191500
HA8,Harrow,519600,191700
HA9,Harrow,518800,185900
HD1,Huddersfield,414000,416700
HD2,Huddersfield,414900,419100
HD3,Huddersfield,411400,417400
HD4,Huddersfield,413500,414500
HD5,Huddersfield,416800,416800
HD6,Huddersfield,414400,422800
HD7,Huddersfield,408200,414200
HD8,Huddersfield,421200,411700
HD9,Huddersfield,413600,409300
HG1,Harrogate,430600,456100
HG2,Harrogate,431100,454700
HG3,Harrogate,425100,459500
HG4,Harrogate,428300,473500
HG5,Harrogate,435600,457600
HP1,Hemel Hempstead,504400,207400
HP10,Hemel Hempstead,489900,190900
HP11,Hemel Hempstead,486900,192500
HP12,Hemel Hempstead,484600,192600
HP13,Hemel Hempstead,487100,193500
HP14,Hemel Hempstead,481000,195100
HP15,Hemel Hempstead,489100,196100
HP16,Hemel Hempstead,488600,201200
HP17,Hemel Hempstead,478000,209200
HP18,Hemel Hempstead,470200,213300
HP19,Hemel Hempstead,481000,214400
HP2,Hemel Hempstead,506800,208300
HP20,Hemel Hempstead,482500,214100
HP21,Hemel Hempstead,482400,212700
HP22,Hemel Hempstead,485100,212700
HP23,Hemel Hempstead,492400,211600
HP27,Hemel Hempstead,480800,203000
HP3,Hemel Hempstead,505600,205400
HP4,Hemel Hempstead,498900,208600
HP5,Hemel Hempstead,496200,202500
HP6,Hemel Hempstead,496900,198700
HP7,Hemel Hempstead,496200,197200
HP8,Hemel Hempstead,498700,194800
HP9,Hemel Hempstead,494300,191100
HR1,Hereford,354100,240900
HR2,Hereford,346200,234900
HR3,Hereford,326400,244500
HR4,Hereford,347500,243600
HR5,Hereford,329800,255400
HR6,Hereford,347400,259700
HR7,Hereford,364400,254400
HR8,Hereford,369600,238600
HR9,Hereford,360000,223500
HS1,Scottish Islands,142700,933300
HS2,Scottish Islands,137900,937600
HS3,Scottish Islands,112300,898000
HS4,Scottish Islands,121900,896300
HS5,Scottish Islands,105300,889700
HS6,Scottish Islands,83500,869100
HS7,Scottish Islands,79800,852200
HS8,Scottish Islands,77500,828400
HS9,Scottish Islands,67600,800000
HU1,Hull,509800,428700
HU10,Hull,502800,429500
HU11,Hull,517200,438100
HU12,Hull,523300,426900
HU13,Hull,503200,426500
HU14,Hull,498900,426800
HU15,Hull,490900,428900
HU16,Hull,504100,432900
HU17,Hull,503500,440100
HU18,Hull,520400,447500
HU19,Hull,534300,427100
HU2,Hull,509600,429500
HU20,Hull,498000,433500
HU3,Hull,507900,428500
HU4,Hull,505500,427800
HU5,Hull,507100,430500
HU6,Hull,507500,432900
HU7,Hull,510300,433800
HU8,Hull,512100,431600
HU9,Hull,513000,430200
HX1,Halifax,408600,425000
HX2,Halifax,406300,426800
HX3,Halifax,410300,425600
HX4,Halifax,407900,420400
HX5,Halifax,410900,421100
HX6,Halifax,405000,422400
HX7,Halifax,399500,427000
IG1,Ilford,543800,186500
IG10,Ilford,542900,196400
IG11,Ilford,545200,184000
IG2,Ilford,544200,188200
IG3,Ilford,545600,186900
IG4,Ilford,542400,188500
IG5,Ilford,543100,189700
IG6,Ilford,544700,190300
IG7,Ilford,544600,192600
IG8,Ilford,540800,191800
IG9,Ilford,541200,193700
IP1,Ipswich,615300,245600
IP10,Ipswich,624300,240700
IP11,Ipswich,629000,235500
IP12,Ipswich,631000,249200
IP13,Ipswich,627000,259300
IP14,Ipswich,607300,260800
IP15,Ipswich,646000,257100
IP16,Ipswich,645000,262300
IP17,Ipswich,639200,264900
IP18,Ipswich,650200,276600
IP19,Ipswich,638100,277100
IP2,Ipswich,615000,243200
IP20,Ipswich,625900,283900
IP21,Ipswich,620300,279000
IP22,Ipswich,607800,279700
IP23,Ipswich,613000,272200
IP24,Ipswich,587600,283700
IP25,Ipswich,592300,302500
IP26,Ipswich,574900,293100
IP27,Ipswich,575800,284500
IP28,Ipswich,573700,272900
IP29,Ipswich,582000,258300
IP3,Ipswich,618600,243000
IP30,Ipswich,593800,260600
IP31,Ipswich,592900,269600
IP32,Ipswich,585500,265200
IP33,Ipswich,584900,263900
IP4,Ipswich,618000,245000
IP5,Ipswich,622200,245300
IP6,Ipswich,613200,252700
IP7,Ipswich,602100,245300
IP8,Ipswich,611300,244900
IP9,Ipswich,616200,237200
IV1,Inverness,266300,846300
IV10,Inverness,272900,857000
IV11,Inverness,278500,867100
IV12,Inverness,288500,855300
IV13,Inverness,278900,829800
IV14,Inverness,247700,857900
IV15,Inverness,254800,859200
IV16,Inverness,260600,866200
IV17,Inverness,265300,870000
IV18,Inverness,271600,870000
IV19,Inverness,277500,881300
IV2,Inverness,268600,844100
IV20,Inverness,286600,879000
IV21,Inverness,178500,876500
IV22,Inverness,191300,877800
IV23,Inverness,221000,879900
IV24,Inverness,260400,891500
IV25,Inverness,278900,890900
IV26,Inverness,212100,896200
IV27,Inverness,235800,935400
IV28,Inverness,272600,904900
IV3,Inverness,265400,845200
IV30,Inverness,320800,863500
IV31,Inverness,323200,870400
IV32,Inverness,333700,860700
IV36,Inverness,304200,859000
IV4,Inverness,248000,842600
IV40,Inverness,180000,826300
IV41,Inverness,174800,826500
IV42,Inverness,169000,823000
IV43,Inverness,169600,813600
IV44,Inverness,165500,809300
IV45,Inverness,163300,804100
IV46,Inverness,158800,809600
IV47,Inverness,138400,831000
IV48,Inverness,153300,831900
IV49,Inverness,161800,822100
IV5,Inverness,255400,844500
IV51,Inverness,145500,851300
IV52,Inverness,180300,833300
IV53,Inverness,186200,833800
IV54,Inverness,183000,843600
IV55,Inverness,123500,850300
IV56,Inverness,133800,839300
IV6,Inverness,252900,851100
IV63,Inverness,249200,828500
IV7,Inverness,257500,857400
IV8,Inverness,264500,853800
IV9,Inverness,269800,855300
KA1,Kilmarnock,242800,636400
KA10,Kilmarnock,233000,631600
KA11,Kilmarnock,234700,639100
KA12,Kilmarnock,232300,639400
KA13,Kilmarnock,230200,643500
KA14,Kilmarnock,232300,652900
KA15,Kilmarnock,235200,653700
KA16,Kilmarnock,253200,637300
KA17,Kilmarnock,256300,637600
KA18,Kilmarnock,258400,619700
KA19,Kilmarnock,230900,609000
KA2,Kilmarnock,238500,636600
KA20,Kilmarnock,226900,642100
KA21,Kilmarnock,224900,642200
KA22,Kilmarnock,223400,643200
KA23,Kilmarnock,220600,647900
KA24,Kilmarnock,229500,649600
KA25,Kilmarnock,231300,654300
KA26,Kilmarnock,219800,595300
KA27,Kilmarnock,199900,631800
KA28,Kilmarnock,216600,655100
KA29,Kilmarnock,221000,655200
KA3,Kilmarnock,243000,641800
KA30,Kilmarnock,220600,659700
KA4,Kilmarnock,249900,636500
KA5,Kilmarnock,249300,626600
KA6,Kilmarnock,241500,616400
KA7,Kilmarnock,233800,620200
KA8,Kilmarnock,234900,622800
KA9,Kilmarnock,235500,625700
KT1,Kingston Upon Thames,518500,169000
KT10,Kingston Upon Thames,514600,164500
KT11,Kingston Upon Thames,511300,160000
KT12,Kingston Upon Thames,510900,165500
KT13,Kingston Upon Thames,508000,164400
KT14,Kingston Upon Thames,505500,161100
KT15,Kingston Upon Thames,504800,163800
KT16,Kingston Upon Thames,503400,166000
KT17,Kingston Upon Thames,522000,161700
KT18,Kingston Upon Thames,521100,159000
KT19,Kingston Upon Thames,520600,162800
KT2,Kingston Upon Thames,519000,170000
KT20,Kingston Upon Thames,523400,155600
KT21,Kingston Upon Thames,518400,158300
KT22,Kingston Upon Thames,515900,157100
KT23,Kingston Upon Thames,513700,154900
KT24,Kingston Upon Thames,509600,153400
KT3,Kingston Upon Thames,521300,168200
KT4,Kingston Upon Thames,522300,165800
KT5,Kingston Upon Thames,519200,167300
KT6,Kingston Upon Thames,518300,167000
KT7,Kingston Upon Thames,516400,167000
KT8,Kingston Upon Thames,513900,168200
KT9,Kingston Upon Thames,518200,164200
KW1,Orkney,334600,952700
KW10,Orkney,283200,900100
KW11,Orkney,275200,937100
KW12,Orkney,313100,958500
KW13,Orkney,289400,953400
KW14,Orkney,309600,967800
KW15,Orkney,344900,1010700
KW16,Orkney,326800,1008700
KW17,Orkney,342500,1017600
KW2,Orkney,331900,940600
KW3,Orkney,325100,936100
KW5,Orkney,319000,934000
KW6,Orkney,315400,929800
KW7,Orkney,311800,922900
KW8,Orkney,302000,915300
KW9,Orkney,290300,904200
KY1,Kirkcaldy,329300,693400
KY10,Kirkcaldy,356600,704400
KY11,Kirkcaldy,311900,684700
KY12,Kirkcaldy,307100,688100
KY13,Kirkcaldy,311200,702700
KY14,Kirkcaldy,323300,713800
KY15,Kirkcaldy,335000,712500
KY16,Kirkcaldy,349400,716900
KY2,Kirkcaldy,326500,692800
KY3,Kirkcaldy,323400,686300
KY4,Kirkcaldy,315400,692100
KY5,Kirkcaldy,319600,695500
KY6,Kirkcaldy,325700,701100
KY7,Kirkcaldy,328400,701100
KY8,Kirkcaldy,337300,701000
KY9,Kirkcaldy,348300,702200
L1,Liverpool,334900,390000
L10,Liverpool,338500,397900
L11,Liverpool,339300,395000
L12,Liverpool,340600,393500
L13,Liverpool,338900,391600
L14,Liverpool,341600,391700
L15,Liverpool,338900,389400
L16,Liverpool,341000,389500
L17,Liverpool,337500,387200
L18,Liverpool,339700,387500
L19,Liverpool,340000,385100
L2,Liverpool,334300,390500
L20,Liverpool,334400,395600
L21,Liverpool,333700,397600
L22,Liverpool,331900,398300
L23,Liverpool,332200,399900
L24,Liverpool,344300,383300
L25,Liverpool,342600,387200
L26,Liverpool,344600,385600
L27,Liverpool,344300,388200
L28,Liverpool,342600,393500
L29,Liverpool,334800,401600
L3,Liverpool,334600,390700
L30,Liverpool,335600,399100
L31,Liverpool,337900,402300
L32,Liverpool,341000,398300
L33,Liverpool,341900,399600
L34,Liverpool,345900,393600
L35,Liverpool,348000,391200
L36,Liverpool,344200,391200
L37,Liverpool,329600,407300
L38,Liverpool,330400,403600
L39,Liverpool,340700,407600
L4,Liverpool,336200,393900
L40,Liverpool,344400,412100
L5,Liverpool,335200,392500
L6,Liverpool,336900,391800
L69,Liverpool,335300,390500
L7,Liverpool,337000,390300
L70,Liverpool,335500,390700
L8,Liverpool,336000,388600
L9,Liverpool,336800,396500
LA1,Lancaster,347700,461500
LA10,Lancaster,367900,491100
LA11,Lancaster,339700,478700
LA12,Lancaster,329400,479200
LA13,Lancaster,321700,469800
LA14,Lancaster,319600,469900
LA15,Lancaster,323100,474000
LA16,Lancaster,321600,477400
LA17,Lancaster,323400,483200
LA18,Lancaster,316900,480700
LA19,Lancaster,310500,489500
LA2,Lancaster,355900,463500
LA20,Lancaster,321600,489400
LA21,Lancaster,330300,497100
LA22,Lancaster,336000,503500
LA23,Lancaster,340800,497700
LA3,Lancaster,342600,462000
LA4,Lancaster,344300,464100
LA5,Lancaster,348400,472200
LA6,Lancaster,360100,475700
LA7,Lancaster,349700,481400
LA8,Lancaster,350600,492300
LA9,Lancaster,351700,492500
LD1,Llandrindod Wells,306800,263400
LD2,Llandrindod Wells,304700,250200
LD3,Llandrindod Wells,305800,230000
LD4,Llandrindod Wells,293600,247800
LD5,Llandrindod Wells,289400,248900
LD6,Llandrindod Wells,297200,269000
LD7,Llandrindod Wells,326100,273300
LD8,Llandrindod Wells,328800,263800
LE1,Leicester,459000,304400
LE10,Leicester,442900,293400
LE11,Leicester,452900,319400
LE12,Leicester,454500,319100
LE13,Leicester,475200,319300
LE14,Leicester,474500,321300
LE15,Leicester,487900,307300
LE16,Leicester,475200,288200
LE17,Leicester,455900,285800
LE18,Leicester,460200,298800
LE2,Leicester,459900,301700
LE3,Leicester,455500,303800
LE4,Leicester,459300,307700
LE5,Leicester,461900,304700
LE6,Leicester,451300,307500
LE65,Leicester,435900,316900
LE67,Leicester,443200,313400
LE7,Leicester,463000,309300
LE8,Leicester,461200,295400
LE9,Leicester,448300,297200
LL11,Llandudno,330700,352300
LL12,Llandudno,333800,354800
LL13,Llandudno,335700,349200
LL14,Llandudno,329500,344400
LL15,Llandudno,312000,357000
LL16,Llandudno,304300,366300
LL17,Llandudno,304300,373900
LL18,Llandudno,301700,380300
LL19,Llandudno,306200,382500
LL20,Llandudno,322100,340900
LL21,Llandudno,305400,344600
LL22,Llandudno,293800,375800
LL23,Llandudno,292400,335400
LL24,Llandudno,280400,352600
LL25,Llandudno,274100,352500
LL26,Llandudno,280600,361700
LL27,Llandudno,278100,362700
LL28,Llandudno,282700,378200
LL29,Llandudno,286200,378300
LL30,Llandudno,279100,381700
LL31,Llandudno,279400,378600
LL32,Llandudno,277300,375300
LL33,Llandudno,267900,374400
LL34,Llandudno,272500,376600
LL35,Llandudno,261600,296300
LL36,Llandudno,260300,302700
LL37,Llandudno,259200,309600
LL38,Llandudno,262200,313100
LL39,Llandudno,264200,314500
LL40,Llandudno,273500,319300
LL41,Llandudno,269900,343100
LL42,Llandudno,261300,316200
LL43,Llandudno,258900,321700
LL44,Llandudno,258700,323600
LL45,Llandudno,258800,326800
LL46,Llandudno,258200,330700
LL47,Llandudno,261300,335800
LL48,Llandudno,260900,339600
LL49,Llandudno,256300,339000
LL51,Llandudno,249800,344200
LL52,Llandudno,249400,338700
LL53,Llandudno,232400,334800
LL54,Llandudno,246900,353700
LL55,Llandudno,252600,361900
LL56,Llandudno,253100,367800
LL57,Llandudno,259100,369900
LL58,Llandudno,260100,378000
LL59,Llandudno,255900,373000
LL60,Llandudno,248500,371100
LL61,Llandudno,248900,368900
LL62,Llandudno,240700,370800
LL63,Llandudno,235100,371900
LL64,Llandudno,232000,373100
LL65,Llandudno,228800,381300
LL66,Llandudno,240100,389800
LL67,Llandudno,236800,393300
LL68,Llandudno,242000,391700
LL69,Llandudno,245800,390200
LL70,Llandudno,247800,387700
LL71,Llandudno,242300,383800
LL72,Llandudno,250900,386000
LL73,Llandudno,250600,384400
LL74,Llandudno,251300,382300
LL75,Llandudno,252100,378600
LL76,Llandudno,250900,380500
LL77,Llandudno,245900,376200
LL78,Llandudno,249300,382400
LN1,Lincoln,494300,374500
LN10,Lincoln,519200,363900
LN11,Lincoln,534700,388200
LN12,Lincoln,550900,383800
LN13,Lincoln,545700,376500
LN2,Lincoln,499500,374100
LN3,Lincoln,505500,373000
LN4,Lincoln,508000,362700
LN5,Lincoln,496500,364800
LN6,Lincoln,493900,368300
LN7,Lincoln,509900,400800
LN8,Lincoln,511500,387600
LN9,Lincoln,526100,370600
LS1,Leeds,429800,433500
LS10,Leeds,430900,429600
LS11,Leeds,429300,431200
LS12,Leeds,426600,432800
LS13,Leeds,424100,435000
LS14,Leeds,435800,437000
LS15,Leeds,436600,434600
LS16,Leeds,426200,439500
LS17,Leeds,431100,440500
LS18,Leeds,423600,438300
LS19,Leeds,420900,440400
LS2,Leeds,429900,434000
LS20,Leeds,418900,442000
LS21,Leeds,421100,446200
LS22,Leeds,439800,448600
LS23,Leeds,442400,445500
LS24,Leeds,449200,441800
LS25,Leeds,444100,432400
LS26,Leeds,436400,428600
LS27,Leeds,426200,428100
LS28,Leeds,421800,434000
LS29,Leeds,412900,447200
LS3,Leeds,429000,434000
LS4,Leeds,427600,434900
LS5,Leeds,426200,435900
LS6,Leeds,428500,436000
LS7,Leeds,430300,435900
LS8,Leeds,432300,436600
LS9,Leeds,432400,433800
LU1,Luton,508500,220800
LU2,Luton,510400,222700
LU3,Luton,507100,224500
LU4,Luton,505500,223400
LU5,Luton,502300,224400
LU6,Luton,500800,220900
LU7,Luton,491900,224300
M1,Manchester,384400,397900
M11,Manchester,388100,398000
M12,Manchester,386600,396500
M13,Manchester,385800,396000
M14,Manchester,385100,394600
M15,Manchester,383400,396600
M16,Manchester,382500,395400
M17,Manchester,378900,397000
M18,Manchester,388800,396100
M19,Manchester,387100,393400
M2,Manchester,383900,398200
M20,Manchester,384700,392100
M21,Manchester,382000,393500
M22,Manchester,382800,387700
M23,Manchester,380900,389200
M24,Manchester,387000,406100
M25,Manchester,381800,403600
M26,Manchester,377900,407300
M27,Manchester,377700,401800
M28,Manchester,373700,402100
M29,Manchester,369700,401400
M3,Manchester,383400,398600
M30,Manchester,376500,398700
M31,Manchester,372000,391500
M32,Manchester,379500,394900
M33,Manchester,378400,391600
M34,Manchester,392200,395500
M35,Manchester,389900,401200
M38,Manchester,372100,404000
M4,Manchester,384800,398700
M40,Manchester,387400,400800
M41,Manchester,375900,395000
M43,Manchester,390200,398600
M44,Manchester,371700,393900
M45,Manchester,380900,405700
M46,Manchester,367500,403400
M5,Manchester,381100,398100
M6,Manchester,380300,399500
M60,Manchester,384900,398900
M7,Manchester,382700,401000
M8,Manchester,384200,401400
M9,Manchester,385900,402800
M90,Manchester,381600,385200
ME1,Medway,574000,166700
ME10,Medway,590600,164000
ME11,Medway,591100,171800
ME12,Medway,595000,173100
ME13,Medway,601900,160000
ME14,Medway,577200,156600
ME15,Medway,576800,153700
ME16,Medway,574300,155800
ME17,Medway,582200,151700
ME18,Medway,569100,152300
ME19,Medway,568100,157700
ME2,Medway,572900,168800
ME20,Medway,571400,159100
ME3,Medway,577000,173600
ME4,Medway,576100,167700
ME5,Medway,576400,164200
ME6,Medway,570100,161500
ME7,Medway,577900,167600
ME8,Medway,580900,165700
ME9,Medway,589800,162900
MK1,Milton Keynes,487400,234900
MK10,Milton Keynes,489300,238700
MK11,Milton Keynes,479500,240000
MK12,Milton Keynes,481200,240600
MK13,Milton Keynes,483400,240100
MK14,Milton Keynes,484900,240900
MK15,Milton Keynes,487200,240700
MK16,Milton Keynes,487600,244200
MK17,Milton Keynes,489200,233500
MK18,Milton Keynes,470800,231800
MK19,Milton Keynes,478700,242200
MK2,Milton Keynes,487600,233200
MK3,Milton Keynes,485600,233900
MK4,Milton Keynes,483900,234700
MK40,Milton Keynes,504600,250000
MK41,Milton Keynes,506300,251500
MK42,Milton Keynes,504500,248000
MK43,Milton Keynes,498800,247700
MK44,Milton Keynes,507600,256300
MK45,Milton Keynes,505100,237400
MK46,Milton Keynes,489500,251500
MK5,Milton Keynes,483500,236500
MK6,Milton Keynes,486300,237600
MK7,Milton Keynes,489900,236500
MK8,Milton Keynes,482100,238200
MK9,Milton Keynes,485100,238800
ML1,Motherwell,276200,658000
ML10,Motherwell,269900,644900
ML11,Motherwell,287700,642900
ML12,Motherwell,299400,631500
ML2,Motherwell,280100,655400
ML3,Motherwell,271200,654900
ML4,Motherwell,273400,660200
ML5,Motherwell,272900,664800
ML6,Motherwell,277200,665500
ML7,Motherwell,287700,661100
ML8,Motherwell,284400,650100
ML9,Motherwell,276500,649700
N1,London,532000,183800
N10,London,528600,190000
N11,London,528900,192200
N12,London,526300,192300
N13,London,531400,192900
N14,London,529500,194500
N15,London,532900,188800
N16,London,533400,186700
N17,London,533600,190600
N18,London,534000,192300
N19,London,529800,186800
N2,London,526900,189500
N20,London,526400,193900
N21,London,531600,194800
N22,London,530900,190700
N3,London,525200,190600
N4,London,531600,187500
N5,London,531900,185600
N6,London,528800,187500
N7,London,530600,185500
N8,London,530500,188900
N9,London,534500,194000
NE1,Newcastle upon Tyne,424900,564300
NE10,Newcastle upon Tyne,428600,561500
NE11,Newcastle upon Tyne,423600,560800
NE12,Newcastle upon Tyne,427600,570100
NE13,Newcastle upon Tyne,422700,572500
NE15,Newcastle upon Tyne,417900,565500
NE16,Newcastle upon Tyne,419800,559800
NE17,Newcastle upon Tyne,411800,557700
NE18,Newcastle upon Tyne,408900,571500
NE19,Newcastle upon Tyne,393900,587200
NE2,Newcastle upon Tyne,425300,565900
NE20,Newcastle upon Tyne,413700,573200
NE21,Newcastle upon Tyne,418000,562600
NE22,Newcastle upon Tyne,426500,582500
NE23,Newcastle upon Tyne,426700,576300
NE24,Newcastle upon Tyne,430600,581000
NE25,Newcastle upon Tyne,432800,572900
NE26,Newcastle upon Tyne,434700,573200
NE27,Newcastle upon Tyne,431300,571000
NE28,Newcastle upon Tyne,430800,567400
NE29,Newcastle upon Tyne,434300,568700
NE3,Newcastle upon Tyne,423500,568500
NE30,Newcastle upon Tyne,435800,569800
NE31,Newcastle upon Tyne,431300,564200
NE32,Newcastle upon Tyne,433100,563800
NE33,Newcastle upon Tyne,436600,566400
NE34,Newcastle upon Tyne,437100,564300
NE35,Newcastle upon Tyne,434600,562100
NE36,Newcastle upon Tyne,436000,561300
NE37,Newcastle upon Tyne,430400,557700
NE38,Newcastle upon Tyne,430500,555600
NE39,Newcastle upon Tyne,415500,558800
NE4,Newcastle upon Tyne,422900,564400
NE40,Newcastle upon Tyne,414600,563500
NE41,Newcastle upon Tyne,411600,564600
NE42,Newcastle upon Tyne,409300,563100
NE43,Newcastle upon Tyne,406100,561500
NE44,Newcastle upon Tyne,401400,560900
NE45,Newcastle upon Tyne,399000,564700
NE46,Newcastle upon Tyne,393200,565000
NE47,Newcastle upon Tyne,383900,559400
NE48,Newcastle upon Tyne,383600,581900
NE49,Newcastle upon Tyne,370600,563700
NE5,Newcastle upon Tyne,420000,566900
NE6,Newcastle upon Tyne,427900,564800
NE61,Newcastle upon Tyne,419800,587400
NE62,Newcastle upon Tyne,426000,585300
NE63,Newcastle upon Tyne,427900,587100
NE64,Newcastle upon Tyne,430900,587900
NE65,Newcastle upon Tyne,415800,602100
NE66,Newcastle upon Tyne,417000,615000
NE67,Newcastle upon Tyne,419400,626700
NE68,Newcastle upon Tyne,421600,631200
NE69,Newcastle upon Tyne,417900,634600
NE7,Newcastle upon Tyne,427000,567300
NE70,Newcastle upon Tyne,411600,633400
NE71,Newcastle upon Tyne,397200,629100
NE8,Newcastle upon Tyne,425400,562400
NE9,Newcastle upon Tyne,426700,559700
NE99,Newcastle upon Tyne,424800,563700
NG1,Nottingham,457300,340000
NG10,Nottingham,448300,333900
NG11,Nottingham,455600,333900
NG12,Nottingham,463600,335300
NG13,Nottingham,472500,339500
NG14,Nottingham,464600,346900
NG15,Nottingham,453400,350100
NG16,Nottingham,447400,348000
NG17,Nottingham,449500,357900
NG18,Nottingham,454600,360400
NG19,Nottingham,453700,362800
NG2,Nottingham,458400,337900
NG20,Nottingham,454500,368400
NG21,Nottingham,459900,360800
NG22,Nottingham,468800,365100
NG23,Nottingham,480300,358300
NG24,Nottingham,480500,353200
NG25,Nottingham,470000,353400
NG3,Nottingham,458500,341500
NG31,Nottingham,491500,336100
NG32,Nottingham,490700,340000
NG33,Nottingham,495800,325500
NG34,Nottingham,508000,344600
NG4,Nottingham,461400,341900
NG5,Nottingham,457500,344800
NG6,Nottingham,454300,344800
NG7,Nottingham,455400,340400
NG8,Nottingham,452900,341100
NG9,Nottingham,451400,336800
NN1,Northampton,476000,261000
NN10,Northampton,495700,266900
NN11,Northampton,456100,260600
NN12,Northampton,468600,248200
NN13,Northampton,458500,237500
NN14,Northampton,489000,279900
NN15,Northampton,488100,277100
NN16,Northampton,487000,279400
NN17,Northampton,489000,290000
NN18,Northampton,487300,287700
NN2,Northampton,475400,263300
NN29,Northampton,491200,263300
NN3,Northampton,478800,263300
NN4,Northampton,475400,258200
NN5,Northampton,473100,261600
NN6,Northampton,472000,269900
NN7,Northampton,473300,257400
NN8,Northampton,488800,268000
NN9,Northampton,495500,271500
NP10,Newport,327600,187300
NP11,Newport,321800,194400
NP12,Newport,317200,197400
NP13,Newport,321300,204600
NP15,Newport,338800,203400
NP16,Newport,352400,194800
NP18,Newport,334700,190200
NP19,Newport,333300,188300
NP20,Newport,330400,188500
NP22,Newport,313300,208800
NP23,Newport,317500,210300
NP24,Newport,314500,203100
NP25,Newport,350200,211900
NP26,Newport,346200,188300
NP4,Newport,327800,202800
NP44,Newport,329000,195200
NP7,Newport,330500,215000
NP8,Newport,321100,218600
NR1,Norwich,624000,308400
NR10,Norwich,619100,320400
NR11,Norwich,620600,332200
NR12,Norwich,634200,323700
NR13,Norwich,635000,309700
NR14,Norwich,629100,301700
NR15,Norwich,621900,294900
NR16,Norwich,607900,290900
NR17,Norwich,603300,295100
NR18,Norwich,610800,301600
NR19,Norwich,598000,312700
NR2,Norwich,622300,308700
NR20,Norwich,601300,318300
NR21,Norwich,592100,330900
NR22,Norwich,592900,336800
NR23,Norwich,592100,342900
NR24,Norwich,605400,333400
NR25,Norwich,607400,340300
NR26,Norwich,616100,342400
NR27,Norwich,621900,341500
NR28,Norwich,629100,330400
NR29,Norwich,645900,316800
NR3,Norwich,622900,310200
NR30,Norwich,652400,308900
NR31,Norwich,651400,304100
NR32,Norwich,653500,294500
NR33,Norwich,652700,290600
NR34,Norwich,643600,288300
NR35,Norwich,633300,290400
NR4,Norwich,621000,306800
NR5,Norwich,618800,309700
NR6,Norwich,622000,312100
NR8,Norwich,617100,313800
NR9,Norwich,610400,308800
NW1,London,528800,183200
NW10,London,521600,183800
NW11,London,525000,188200
NW2,London,523500,185900
NW3,London,526800,185300
NW4,London,523100,189100
NW5,London,528800,185300
NW6,London,525200,184100
NW7,London,522200,192200
